2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,7
2401,13
2402,36
2403,74
2404,110
2405,173
2406,220
2407,295
2408,396
2409,487
2410,599
2411,725
2412,873
2413,1029
2414,1234
2415,1467
2416,1684
2417,1926
2418,2215
2419,2539
2420,2876
2421,3232
2422,3567
2423,3957
2424,4342
2425,4720
2426,5138
2427,5619
2428,6032
2429,6514
2430,7032
2431,7554
2432,8081
2433,8639
2434,9234
2435,9851
2436,10475
2437,11074
2438,11741
2439,12408
2440,13091
2441,13859
2442,14586
2443,15305
2444,16127
2445,16941
2446,17801
2447,18604
2448,19492
2449,20334
2450,21331
2451,22261
2452,23172
2453,24128
2454,25126
2455,26113
2456,27165
2457,28225
2458,29379
2459,30529
2460,31658
2461,32785
2462,34026
2463,35264
2464,36526
2465,37805
2466,39075
2467,40453
2468,41775
2469,43128
2470,44483
2471,45876
2472,47334
2473,48809
2474,50292
2475,51695
2476,53181
2477,54686
2478,56291
2479,57982
2480,59555
2481,61155
2482,62875
2483,64617
2484,66430
2485,68132
2486,69927
2487,71711
2488,73542
2489,75419
2490,77278
2491,79113
2492,81094
2493,83037
2494,85041
2495,87028
2496,89056
2497,91073
2498,93212
2499,95402
2500,97655
2501,99752
2502,101898
2503,103981
2504,106063
2505,108087
2506,110192
2507,112180
2508,114096
2509,116281
2510,118240
2511,120118
2512,122096
2513,124048
2514,125923
2515,127820
2516,129710
2517,131506
2518,133362
2519,135254
2520,137107
2521,138948
2522,140626
2523,142319
2524,144045
2525,145798
2526,147440
2527,149098
2528,150706
2529,152278
2530,153917
2531,155542
2532,157149
2533,158627
2534,160242
2535,161713
2536,163139
2537,164640
2538,166083
2539,167499
2540,168916
2541,170340
2542,171762
2543,173211
2544,174696
2545,176134
2546,177550
2547,178819
2548,180152
2549,181586
2550,182968
2551,184240
2552,185539
2553,186841
2554,188149
2555,189455
2556,190693
2557,191999
2558,193175
2559,194412
2560,195654
2561,196850
2562,198052
2563,199213
2564,200378
2565,201526
2566,202665
2567,203813
2568,204915
2569,206031
2570,207085
2571,208150
2572,209191
2573,210279
2574,211348
2575,212375
2576,213435
2577,214420
2578,215463
2579,216490
2580,217447
2581,218451
2582,219431
2583,220432
2584,221378
2585,222279
2586,223255
2587,224259
2588,225161
2589,226050
2590,226935
2591,227820
2592,228723
2593,229642
2594,230535
2595,231383
2596,232229
2597,233053
2598,233889
2599,234695
2600,235435
2601,236263
2602,237059
2603,237849
2604,238633
2605,239390
2606,240241
2607,240995
2608,241838
2609,242598
2610,243362
2611,244098
2612,244829
2613,245579
2614,246300
2615,246995
2616,247865
2617,248561
2618,249233
2619,249882
2620,250556
2621,251272
2622,251944
2623,252570
2624,253265
2625,253865
2626,254527
2627,255226
2628,255924
2629,256563
2630,257121
2631,257756
2632,258368
2633,258937
2634,259567
2635,260159
2636,260750
2637,261344
2638,261888
2639,262418
2640,263046
2641,263551
2642,264138
2643,264629
2644,265154
2645,265678
2646,266257
2647,266751
2648,267279
2649,267806
2650,268283
2651,268791
2652,269277
2653,269735
2654,270216
2655,270710
2656,271189
2657,271765
2658,272287
2659,272724
2660,273186
2661,273623
2662,274090
2663,274552
2664,274957
2665,275377
2666,275781
2667,276221
2668,276655
2669,277031
2670,277427
2671,277840
2672,278207
2673,278586
2674,278980
2675,279373
2676,279746
2677,280107
2678,280473
2679,280880
2680,281248
2681,281665
2682,282036
2683,282411
2684,282786
2685,283174
2686,283516
2687,283850
2688,284201
2689,284525
2690,284888
2691,285206
2692,285521
2693,285823
2694,286166
2695,286447
2696,286760
2697,287046
2698,287305
2699,287613
2700,287932
2701,288187
2702,288471
2703,288750
2704,289035
2705,289289
2706,289526
2707,289791
2708,290050
2709,290297
2710,290569
2711,290862
2712,291123
2713,291391
2714,291616
2715,291859
2716,292082
2717,292317
2718,292569
2719,292799
2720,293075
2721,293267
2722,293502
2723,293715
2724,293911
2725,294095
2726,294310
2727,294534
2728,294724
2729,294900
2730,295093
2731,295290
2732,295480
2733,295704
2734,295903
2735,296093
2736,296258
2737,296469
2738,296661
2739,296812
2740,297006
2741,297174
2742,297356
2743,297543
2744,297699
2745,297867
2746,298037
2747,298211
2748,298370
2749,298517
2750,298657
2751,298804
2752,298949
2753,299121
2754,299271
2755,299459
2756,299639
2757,299773
2758,299913
2759,300044
2760,300202
2761,300331
2762,300454
2763,300593
2764,300754
2765,300911
2766,301094
2767,301214
2768,301353
2769,301526
2770,301675
2771,301809
2772,301927
2773,302046
2774,302180
2775,302301
2776,302426
2777,302548
2778,302685
2779,302816
2780,302960
2781,303083
2782,303201
2783,303346
2784,303477
2785,303606
2786,303709
2787,303800
2788,303886
2789,304010
2790,304128
2791,304234
2792,304377
2793,304477
2794,304586
2795,304682
2796,304803
2797,304911
2798,305046
2799,305124
2800,305237
2801,305347
2802,305444
2803,305538
2804,305616
2805,305702
2806,305797
2807,305916
2808,306026
2809,306160
2810,306281
2811,306380
2812,306466
2813,306574
2814,306688
2815,306768
2816,306894
2817,306980
2818,307051
2819,307160
2820,307254
2821,307336
2822,307450
2823,307550
2824,307646
2825,307719
2826,307842
2827,307915
2828,308020
2829,308085
2830,308168
2831,308248
2832,308340
2833,308430
2834,308516
2835,308586
2836,308653
2837,308757
2838,308830
2839,308915
2840,309013
2841,309101
2842,309170
2843,309236
2844,309301
2845,309348
2846,309411
2847,309476
2848,309540
2849,309595
2850,309661
2851,309713
2852,309762
2853,309814
2854,309858
2855,309894
2856,309940
2857,309977
2858,310015
2859,310073
2860,310110
2861,310136
2862,310174
2863,310217
2864,310248
2865,310280
2866,310294
2867,310327
2868,310352
2869,310378
2870,310402
2871,310440
2872,310471
2873,310495
2874,310553
2875,310565
2876,310606
2877,310622
2878,310635
2879,310652
2880,310671
2881,310702
2882,310733
2883,310755
2884,310765
2885,310788
2886,310808
2887,310837
2888,310849
2889,310878
2890,310902
2891,310914
2892,310926
2893,310935
2894,310948
2895,310957
2896,310965
2897,310974
2898,310982
2899,310997
2900,311011
